participant_id,trial_id,state1,state2,rt,choice,choice2,reward
1,77,0,0,0.8014991316325168,0,1,1.0
1,78,0,0,1.3154991316325035,1,1,1.0
1,79,0,0,0.5514991316325166,1,1,1.0
1,80,0,1,0.28049913163251644,1,1,0.0
1,81,0,0,0.8484991316325169,1,1,0.0
1,82,0,0,1.1874991316325172,0,1,1.0
1,83,0,0,0.42549913163251657,0,1,1.0
1,84,0,1,0.5554991316325166,1,0,1.0
1,85,0,1,1.219499131632514,1,0,1.0
1,86,0,0,0.6714991316325167,1,1,1.0
1,87,0,1,0.5314991316325166,1,0,0.0
1,88,0,0,0.6854991316325167,0,0,1.0
1,89,0,0,0.47949913163251656,0,0,0.0
1,90,0,1,1.186499131632517,1,1,0.0
1,91,0,1,0.953499131632517,1,0,1.0
1,92,0,1,0.6984991316325168,1,0,0.0
1,93,0,1,0.6594991316325167,1,1,0.0
1,94,0,1,0.27149913163251643,1,0,1.0
1,95,0,0,0.919499131632517,0,1,0.0
1,96,0,1,0.48249913163251656,1,0,1.0
1,97,0,0,0.45749913163251654,0,1,1.0
1,98,0,0,0.42149913163251657,0,0,1.0
1,99,0,1,0.31449913163251647,1,0,1.0
1,100,0,1,1.1154991316325171,1,0,1.0
1,101,0,0,0.6924991316325168,1,1,1.0
1,102,0,1,0.40549913163251655,1,0,1.0
1,103,0,0,0.5894991316325167,1,1,1.0
1,104,0,1,0.29649913163251645,1,0,0.0
1,105,0,0,0.7624991316325168,0,1,1.0
1,106,0,0,0.28549913163251645,0,1,1.0
1,107,0,0,0.3214991316325165,0,1,1.0
1,108,0,0,1.2724991316325083,1,1,1.0
1,109,0,1,1.2164991316325144,1,0,1.0
1,110,0,1,0.47749913163251656,1,0,1.0
1,111,0,0,0.3564991316325165,1,0,0.0
1,112,0,0,1.6434991316324674,0,1,0.0
1,113,0,0,0.41149913163251656,0,0,1.0
1,114,0,1,0.6224991316325167,0,0,0.0
1,115,0,0,0.5334991316325166,1,0,1.0
1,116,0,0,0.39549913163251654,0,0,0.0
1,117,0,1,0.38249913163251653,1,1,0.0
1,118,0,1,0.8254991316325169,1,0,1.0
1,119,0,1,0.28849913163251645,1,0,1.0
1,120,0,1,0.47449913163251656,1,0,1.0
1,121,0,0,0.38349913163251653,1,1,1.0
1,122,0,1,0.45649913163251654,0,0,1.0
1,123,0,0,0.27549913163251644,0,1,1.0
1,124,0,1,0.46049913163251655,1,0,0.0
1,125,0,1,0.30549913163251646,1,0,1.0
1,126,0,0,0.47749913163251656,0,1,1.0
1,127,0,1,0.8394991316325169,1,0,1.0
1,128,0,0,0.38349913163251653,1,1,1.0
1,129,0,0,0.37949913163251653,0,1,1.0
1,130,0,0,0.3634991316325165,0,1,1.0
1,131,0,1,0.42049913163251657,1,0,0.0
1,132,0,0,0.6004991316325167,1,1,1.0
1,133,0,1,0.6034991316325167,1,0,0.0
1,134,0,0,0.3364991316325165,0,1,1.0
1,135,0,0,0.8304991316325169,1,1,1.0
1,136,0,0,1.044499131632517,0,1,1.0
1,137,0,0,0.3604991316325165,0,1,1.0
1,138,0,1,0.39849913163251655,1,0,1.0
1,139,0,1,0.6434991316325167,0,0,1.0
1,140,0,0,0.5134991316325166,0,1,1.0
1,141,0,0,0.7504991316325168,1,0,1.0
1,142,0,1,0.6724991316325167,0,0,0.0
1,143,0,0,0.7134991316325168,1,1,1.0
1,144,0,0,0.3384991316325165,0,1,1.0
1,145,0,0,0.3584991316325165,0,1,1.0
1,146,0,0,0.5404991316325166,0,0,1.0
1,147,0,1,1.3264991316325023,1,0,1.0
1,148,0,1,0.2654991316325164,1,0,1.0
1,149,0,1,0.5754991316325166,1,0,1.0
1,150,0,1,0.8804991316325169,0,0,1.0
1,151,0,0,0.930499131632517,1,1,1.0
1,152,0,1,0.3644991316325165,1,0,1.0
1,153,0,0,0.3654991316325165,0,0,1.0
1,154,0,0,0.47349913163251656,0,1,1.0
1,155,0,0,0.41549913163251656,0,1,0.0
1,156,0,1,0.7314991316325168,1,0,1.0
1,157,0,1,0.30049913163251646,1,0,1.0
1,158,0,1,0.7364991316325168,1,0,0.0
1,159,0,1,0.6464991316325167,1,1,0.0
1,160,0,1,0.3414991316325165,1,0,0.0
1,161,0,1,0.3534991316325165,1,1,0.0
1,162,0,1,0.48249913163251656,0,1,1.0
1,163,0,1,0.7404991316325168,1,1,0.0
1,164,0,1,0.6274991316325167,1,1,0.0
1,165,0,0,0.5844991316325167,1,0,1.0
1,166,0,0,0.40249913163251655,0,0,1.0
1,167,0,1,0.998499131632517,0,1,1.0
1,168,0,0,0.4944991316325166,1,0,1.0
1,169,0,1,0.924499131632517,1,1,0.0
1,170,0,0,0.6234991316325167,1,0,1.0
1,171,0,0,1.053499131632517,0,0,0.0
1,172,0,0,0.3414991316325165,1,1,1.0
1,173,0,1,1.3914991316324952,1,1,1.0
1,174,0,1,0.46949913163251655,1,1,0.0
1,175,0,0,0.7284991316325168,0,1,0.0
1,176,0,0,0.5354991316325166,0,1,1.0
1,177,0,1,1.3784991316324966,1,1,0.0
1,178,0,1,0.3334991316325165,1,1,0.0
1,179,0,0,0.7574991316325168,1,1,1.0
1,180,0,0,0.5884991316325167,0,1,1.0
1,181,0,0,0.24449913163251644,0,1,1.0
1,182,0,0,0.46349913163251655,0,1,1.0
1,183,0,1,0.3284991316325165,0,0,1.0
1,184,0,1,1.083499131632517,0,0,1.0
1,185,0,1,0.7494991316325168,1,0,0.0
1,186,0,1,0.28049913163251644,1,0,0.0
1,187,0,0,1.1054991316325171,0,1,1.0
1,188,0,0,0.8634991316325169,0,1,1.0
1,189,0,0,0.5924991316325167,0,1,1.0
1,190,0,1,0.6824991316325167,0,0,1.0
1,191,0,0,0.45749913163251654,0,1,1.0
1,192,0,0,1.0994991316325171,0,1,1.0
1,193,0,0,0.38249913163251653,0,1,1.0
1,194,0,1,0.47749913163251656,1,0,1.0
1,195,0,0,0.4914991316325166,0,1,0.0
1,196,0,0,0.41649913163251656,0,0,0.0
1,197,0,1,0.3204991316325165,1,0,1.0
1,198,0,1,0.5964991316325167,0,0,1.0
1,199,0,1,0.5094991316325166,0,0,0.0
1,200,0,0,0.6364991316325167,0,1,1.0
1,201,0,1,0.38949913163251654,0,0,0.0
1,202,0,0,1.2994991316325053,0,1,1.0
1,203,0,0,0.29249913163251645,0,1,1.0
1,204,0,0,0.8584991316325169,0,1,1.0
1,205,0,0,1.5994991316324723,0,1,1.0
1,206,0,0,0.6514991316325167,1,1,0.0
1,207,0,1,0.5604991316325166,1,1,0.0
1,208,0,1,0.30949913163251647,1,1,0.0
1,209,0,1,0.5684991316325166,1,1,0.0
1,210,0,0,0.42349913163251657,0,0,0.0
1,211,0,1,0.6594991316325167,0,0,0.0
1,212,0,1,0.6344991316325167,0,0,0.0
1,213,0,0,0.4304991316325166,1,1,0.0
1,214,0,0,0.6474991316325167,0,0,1.0
1,215,0,0,1.087499131632517,0,0,0.0
1,216,0,1,0.3634991316325165,1,0,1.0
1,217,0,0,0.8054991316325169,0,0,1.0
1,218,0,1,1.056499131632517,1,0,1.0
1,219,0,1,0.5014991316325166,0,0,1.0
1,220,0,1,0.6184991316325167,1,0,1.0
1,221,0,0,0.47749913163251656,0,0,1.0
1,222,0,1,0.4394991316325166,1,0,0.0
1,223,0,0,0.6704991316325167,0,0,1.0
1,224,0,1,0.5094991316325166,0,0,0.0
1,225,0,0,0.8004991316325168,0,0,0.0
1,226,0,1,0.5194991316325166,1,1,1.0
1,227,0,0,1.6344991316324684,0,0,0.0
1,228,0,1,0.5014991316325166,1,1,0.0
1,229,0,1,1.040499131632517,1,0,1.0
1,230,0,0,0.7574991316325168,0,0,1.0
1,231,0,1,0.5294991316325166,0,0,0.0
1,232,0,1,0.8904991316325169,1,1,1.0
1,233,0,1,0.48449913163251657,0,1,0.0
1,234,0,0,0.28849913163251645,0,0,0.0
1,235,0,0,0.40749913163251655,0,0,0.0
1,236,0,1,0.5564991316325166,0,0,1.0
1,237,0,0,0.45149913163251654,0,1,0.0
1,238,0,0,0.29549913163251645,0,0,1.0
1,239,0,1,0.6994991316325168,1,0,0.0
1,240,0,1,0.8124991316325169,0,0,1.0
1,241,0,0,0.6684991316325167,0,0,0.0
1,242,0,0,0.5534991316325166,0,0,1.0
1,243,0,0,0.44749913163251653,1,0,0.0
1,244,0,1,0.6174991316325167,1,0,0.0
1,245,0,0,0.39549913163251654,0,0,0.0
1,246,0,0,0.28149913163251644,0,0,1.0
1,247,0,0,0.5144991316325166,0,0,1.0
1,248,0,1,1.000499131632517,1,1,0.0
1,249,0,0,0.7404991316325168,0,0,0.0
1,250,0,1,0.5204991316325166,0,0,1.0
1,251,0,1,0.39649913163251654,0,0,1.0
1,252,0,1,0.3184991316325165,1,0,1.0
1,253,0,1,0.5324991316325166,1,0,1.0
1,254,0,1,0.8104991316325169,0,0,1.0
1,255,0,1,0.6084991316325167,1,0,1.0
1,256,0,0,0.5134991316325166,1,0,0.0
1,257,0,1,0.8694991316325169,1,0,1.0
1,258,0,0,0.40449913163251655,0,1,1.0
1,259,0,0,0.41449913163251656,1,1,1.0
1,260,0,0,0.6594991316325167,0,1,1.0
1,261,0,0,0.39949913163251655,0,1,1.0
1,262,0,0,0.8644991316325169,0,1,1.0
1,263,0,0,0.48449913163251657,0,1,1.0
1,264,0,1,0.5324991316325166,1,0,1.0
1,265,0,0,0.3474991316325165,1,1,0.0
1,266,0,1,0.5264991316325166,1,0,0.0
1,267,0,0,0.913499131632517,0,0,0.0
1,268,0,1,0.28249913163251644,0,1,1.0
1,269,0,1,0.39449913163251654,1,1,1.0
1,270,0,0,1.7274991316324582,0,1,0.0
1,271,0,1,0.966499131632517,0,1,1.0
1,272,0,1,0.5754991316325166,1,1,1.0
1,273,0,1,0.5404991316325166,1,1,1.0
1,274,0,1,0.5534991316325166,1,1,1.0
1,275,0,1,0.3614991316325165,1,1,0.0
1,276,0,1,1.152499131632517,1,1,0.0
1,277,0,1,0.6294991316325167,1,0,1.0
1,278,0,0,1.1334991316325171,0,0,1.0
1,279,0,0,1.9784991316324305,1,0,1.0
1,280,0,1,0.47349913163251656,0,0,1.0
1,281,0,0,0.41849913163251656,1,0,0.0
1,282,0,0,0.3584991316325165,0,1,1.0
1,283,0,0,0.41649913163251656,0,1,1.0
1,284,0,0,0.6884991316325167,0,1,1.0
1,285,0,1,1.3514991316324996,1,0,1.0
1,286,0,1,0.8754991316325169,0,0,0.0
1,287,0,1,1.5484991316324779,1,0,1.0
1,288,0,0,0.945499131632517,0,1,1.0
1,289,0,0,0.39749913163251654,0,1,1.0
1,290,0,0,0.46549913163251655,0,1,1.0
1,291,0,0,1.152499131632517,0,1,0.0
1,292,0,0,0.4984991316325166,0,0,0.0
1,293,0,1,0.30049913163251646,1,0,0.0
1,294,0,0,0.39249913163251654,0,1,1.0
1,295,0,1,0.24549913163251644,1,1,0.0
1,296,0,0,0.4964991316325166,0,1,1.0
1,297,0,0,0.29949913163251646,0,1,1.0
1,298,0,1,0.6834991316325167,0,1,0.0
1,299,0,0,0.6074991316325167,0,1,1.0
1,300,0,0,0.42749913163251657,1,1,1.0
2,1,0,1,0.598537268391006,1,1,0.0
2,2,0,1,0.45853726839100584,0,0,1.0
2,3,0,1,0.5135372683910059,1,0,1.0
2,4,0,1,1.3595372683910005,1,0,1.0
2,5,0,1,0.9275372683910061,0,0,1.0
2,6,0,0,0.9685372683910063,0,0,0.0
2,7,0,1,0.49653726839100587,1,0,1.0
2,8,0,1,0.5575372683910059,1,0,1.0
2,9,0,1,0.7435372683910061,0,0,1.0
2,10,0,0,1.0005372683910063,0,1,0.0
2,11,0,0,1.6075372683909732,0,1,1.0
2,12,0,0,0.8385372683910062,0,1,1.0
2,13,0,0,0.805537268391006,1,1,1.0
2,14,0,1,0.9385372683910063,1,0,1.0
2,15,0,0,0.7575372683910061,0,1,1.0
2,16,0,0,1.1335372683910063,0,1,0.0
2,17,0,0,0.45753726839100584,0,1,1.0
2,18,0,0,0.599537268391006,1,1,1.0
2,19,0,0,0.640537268391006,0,1,1.0
2,20,0,0,0.7275372683910061,0,1,1.0
2,21,0,1,0.9005372683910062,0,0,1.0
2,22,0,1,1.0255372683910062,1,0,0.0
2,23,0,1,2.101537268390919,1,1,1.0
2,24,0,0,0.610537268391006,0,1,0.0
2,25,0,0,0.679537268391006,0,1,1.0
2,26,0,1,0.5385372683910059,1,1,1.0
2,27,0,1,2.5385372683908707,1,1,1.0
2,28,0,0,0.7155372683910061,0,1,1.0
2,29,0,1,0.667537268391006,0,1,0.0
2,30,0,0,0.41353726839100585,1,1,1.0
2,31,0,1,0.7365372683910061,0,0,1.0
2,32,0,0,1.8125372683909506,1,1,0.0
2,33,0,1,1.3675372683909996,1,0,0.0
2,34,0,1,0.9655372683910062,0,0,0.0
2,35,0,1,1.4055372683909955,1,1,0.0
2,36,0,0,1.2555372683910064,0,1,1.0
2,37,0,1,0.5095372683910059,0,0,1.0
2,38,0,0,1.3265372683910042,0,1,0.0
2,39,0,0,0.610537268391006,0,1,1.0
2,40,0,1,0.5745372683910059,1,0,1.0
2,41,0,1,0.9485372683910063,0,0,1.0
2,42,0,0,0.7865372683910061,0,1,1.0
2,43,0,0,1.1575372683910063,0,1,1.0
2,44,0,1,1.6765372683909656,0,0,1.0
2,45,0,1,0.699537268391006,0,0,0.0
2,46,0,1,0.7815372683910061,1,0,1.0
2,47,0,1,0.664537268391006,1,0,1.0
2,48,0,1,0.644537268391006,0,0,1.0
2,49,0,1,0.7635372683910061,0,0,1.0
2,50,0,0,0.584537268391006,0,1,0.0
2,51,0,1,0.608537268391006,1,0,1.0
2,52,0,1,0.8005372683910061,1,0,1.0
2,53,0,0,0.622537268391006,0,1,1.0
2,54,0,0,0.7635372683910061,0,1,1.0
2,55,0,1,1.8405372683909476,1,0,0.0
2,56,0,0,1.0505372683910064,1,1,1.0
2,57,0,0,1.9125372683909396,0,1,0.0
2,58,0,0,2.1595372683909124,0,1,1.0
2,59,0,1,1.2025372683910065,0,0,1.0
2,60,0,0,0.8955372683910061,0,1,0.0
2,61,0,0,0.8975372683910061,0,1,1.0
2,62,0,0,0.582537268391006,1,1,0.0
2,63,0,1,0.5725372683910059,1,0,1.0
2,64,0,1,1.1885372683910065,0,0,1.0
2,65,0,1,1.0115372683910062,1,0,1.0
2,66,0,1,1.3385372683910028,1,0,1.0
2,67,0,0,0.45953726839100584,0,1,0.0
2,68,0,0,0.610537268391006,1,0,0.0
2,69,0,1,0.4455372683910058,1,0,0.0
2,70,0,1,0.5415372683910059,1,1,0.0
2,71,0,0,0.807537268391006,0,1,1.0
2,72,0,1,1.0035372683910062,1,1,1.0
2,73,0,0,1.4705372683909883,0,1,1.0
2,74,0,1,1.3475372683910019,1,1,1.0
2,75,0,1,2.755537268390847,1,1,0.0
2,76,0,1,1.4335372683909924,1,0,1.0
2,77,0,0,0.5635372683910059,1,1,1.0
2,78,0,0,0.9005372683910062,1,1,1.0
2,79,0,0,0.8615372683910061,0,1,1.0
2,80,0,1,2.2925372683908978,0,0,1.0
2,81,0,0,0.5675372683910059,0,1,1.0
2,82,0,1,0.5205372683910059,1,0,0.0
2,83,0,1,1.5075372683909842,1,0,0.0
2,84,0,1,0.823537268391006,1,1,0.0
2,85,0,0,0.584537268391006,0,1,1.0
2,86,0,1,0.9495372683910062,1,1,1.0
2,87,0,1,0.690537268391006,1,1,1.0
2,88,0,0,0.599537268391006,0,1,1.0
2,89,0,0,0.602537268391006,0,1,0.0
2,90,0,0,0.9765372683910063,0,1,0.0
2,91,0,0,1.3155372683910054,0,1,1.0
2,92,0,0,1.5695372683909774,0,1,1.0
2,93,0,0,1.6595372683909675,0,1,0.0
2,94,0,1,1.7775372683909545,0,1,1.0
2,95,0,1,0.9785372683910063,1,1,1.0
2,96,0,0,0.5675372683910059,0,0,0.0
2,97,0,1,2.026537268390927,1,1,1.0
2,98,0,0,0.40653726839100585,1,1,1.0
2,99,0,0,0.677537268391006,0,1,0.0
2,100,0,0,2.0865372683909205,0,1,1.0
2,101,0,1,0.47353726839100585,1,1,0.0
2,102,0,1,3.3055372683910056,1,1,1.0
2,103,0,0,0.49053726839100587,0,1,0.0
2,104,0,0,0.603537268391006,0,0,0.0
2,105,0,1,0.651537268391006,1,1,0.0
2,106,0,0,1.537537268390981,1,0,0.0
2,107,0,0,0.622537268391006,1,0,0.0
2,108,0,0,1.6155372683909723,1,1,1.0
2,109,0,1,1.699537268390963,0,1,1.0
2,110,0,0,0.9565372683910063,0,1,0.0
2,111,0,0,0.5725372683910059,0,1,1.0
2,112,0,1,0.7335372683910061,1,1,1.0
2,113,0,1,1.6955372683909635,1,1,0.0
2,114,0,0,0.5145372683910059,0,1,0.0
2,115,0,1,0.8285372683910062,1,0,1.0
2,116,0,0,0.9185372683910062,0,1,1.0
2,117,0,1,0.9815372683910062,1,0,0.0
2,118,0,1,0.5785372683910059,0,1,1.0
2,119,0,1,1.0525372683910064,1,1,1.0
2,120,0,1,0.40353726839100584,1,1,1.0
2,121,0,0,1.2545372683910065,0,1,0.0
2,122,0,0,1.0265372683910063,0,0,0.0
2,123,0,0,1.2355372683910064,1,0,0.0
2,124,0,0,0.5745372683910059,0,1,1.0
2,125,0,1,0.8325372683910062,1,1,0.0
2,126,0,1,0.5665372683910059,1,1,1.0
2,127,0,1,0.47453726839100585,1,1,1.0
2,128,0,1,0.9635372683910062,1,1,1.0
2,129,0,0,0.48453726839100586,1,1,0.0
2,130,0,1,1.2635372683910064,1,1,1.0
2,131,0,0,0.646537268391006,0,0,0.0
2,132,0,1,1.2725372683910066,1,1,0.0
2,133,0,0,0.7475372683910061,0,1,1.0
2,134,0,1,0.46853726839100585,1,1,0.0
2,135,0,0,0.7965372683910061,1,1,1.0
2,136,0,1,0.8595372683910061,1,0,0.0
2,137,0,0,2.18353726839091,1,1,1.0
2,138,0,0,1.4115372683909948,1,1,1.0
2,139,0,1,0.9345372683910063,0,0,1.0
2,140,0,1,3.3055372683910056,0,0,1.0
2,141,0,0,0.7105372683910061,0,1,1.0
2,142,0,0,0.46553726839100584,0,1,1.0
2,143,0,0,1.7625372683909561,0,1,0.0
2,144,0,0,0.676537268391006,0,1,1.0
2,145,0,1,3.3055372683910056,0,0,1.0
2,146,0,0,0.699537268391006,1,1,1.0
2,147,0,0,1.373537268390999,1,1,1.0
2,148,0,1,0.48953726839100586,1,0,1.0
2,149,0,0,2.152537268390913,1,1,1.0
2,150,0,0,0.5345372683910059,1,1,1.0
2,151,0,0,1.6745372683909658,0,1,1.0
2,152,0,0,0.661537268391006,0,1,1.0
2,153,0,0,0.9905372683910063,0,1,1.0
2,154,0,0,0.9855372683910062,0,1,1.0
2,155,0,0,0.40753726839100585,0,1,1.0
2,156,0,0,0.9775372683910062,0,1,1.0
2,157,0,1,1.5665372683909777,1,0,1.0
2,158,0,1,0.47353726839100585,0,0,1.0
2,159,0,1,0.8875372683910061,1,0,1.0
2,160,0,0,0.669537268391006,1,1,1.0
2,161,0,0,1.9505372683909354,0,1,1.0
2,162,0,0,1.1055372683910063,0,1,1.0
2,163,0,0,0.5035372683910059,0,1,1.0
2,164,0,1,1.1445372683910064,1,0,1.0
2,165,0,1,1.8475372683909468,0,0,1.0
2,166,0,1,0.3785372683910058,1,0,1.0
2,167,0,1,0.621537268391006,1,0,1.0
2,168,0,0,3.3055372683910056,1,1,1.0
2,169,0,0,0.9915372683910062,0,1,1.0
2,170,0,0,0.9635372683910062,1,1,1.0
2,171,0,1,0.669537268391006,1,0,1.0
2,172,0,1,1.8985372683909412,1,0,1.0
2,173,0,0,0.7195372683910061,0,1,1.0
2,174,0,0,0.5285372683910059,1,1,1.0
2,175,0,0,2.3865372683908874,0,1,1.0
2,176,0,1,1.2115372683910064,0,0,1.0
2,177,0,1,0.41653726839100585,0,0,1.0
2,178,0,1,0.595537268391006,0,0,1.0
2,179,0,1,2.2155372683909063,0,0,0.0
2,180,0,1,1.8685372683909445,0,0,1.0
2,181,0,0,1.1845372683910065,1,1,1.0
2,182,0,0,0.666537268391006,1,1,1.0
2,183,0,0,0.48053726839100586,1,1,0.0
2,184,0,0,1.8145372683909504,1,1,1.0
2,185,0,0,0.684537268391006,1,1,0.0
2,186,0,1,1.0055372683910062,1,0,1.0
2,187,0,1,0.691537268391006,1,0,1.0
2,188,0,0,1.1765372683910065,0,1,1.0
2,189,0,0,1.1095372683910063,1,1,0.0
2,190,0,1,0.8325372683910062,1,0,1.0
2,191,0,1,1.9285372683909379,1,0,1.0
2,192,0,0,1.5205372683909828,0,0,0.0
2,193,0,1,0.5625372683910059,1,1,1.0
2,194,0,0,0.5405372683910059,0,0,0.0
2,195,0,0,1.0765372683910064,0,1,0.0
2,196,0,0,0.5485372683910059,0,0,0.0
2,197,0,1,0.9845372683910063,1,1,0.0
2,198,0,1,0.681537268391006,1,0,1.0
2,199,0,0,2.1605372683909123,0,1,0.0
2,200,0,0,0.9515372683910062,0,1,1.0
2,201,0,1,0.8625372683910062,1,0,1.0
2,202,0,0,0.7145372683910061,1,1,1.0
2,203,0,1,1.3715372683909992,1,0,1.0
2,204,0,0,0.45153726839100583,0,1,0.0
2,205,0,0,0.8715372683910061,0,1,1.0
2,206,0,1,0.5535372683910059,1,0,1.0
2,207,0,1,1.2025372683910065,0,0,1.0
2,208,0,0,1.0205372683910063,0,1,1.0
2,209,0,0,0.9995372683910062,0,1,0.0
2,210,0,0,0.4995372683910059,1,1,1.0
2,211,0,0,1.2165372683910065,0,1,0.0
2,212,0,1,0.5485372683910059,1,0,1.0
2,213,0,0,0.598537268391006,0,1,1.0
2,214,0,0,0.9285372683910063,0,1,0.0
2,215,0,0,0.692537268391006,0,0,1.0
2,216,0,1,0.9485372683910063,1,0,0.0
2,217,0,0,0.40253726839100584,0,0,1.0
2,218,0,0,0.7745372683910061,0,0,1.0
2,219,0,0,1.1725372683910065,0,0,0.0
2,220,0,1,2.234537268390904,1,0,0.0
2,221,0,0,0.631537268391006,0,0,1.0
2,222,0,0,1.2565372683910065,1,0,0.0
2,223,0,0,2.72753726839085,0,1,0.0
2,224,0,1,0.656537268391006,1,0,0.0
2,225,0,1,0.583537268391006,0,1,1.0
2,226,0,1,2.5295372683908717,1,1,0.0
2,227,0,0,0.9345372683910063,1,0,1.0
2,228,0,0,0.656537268391006,1,0,0.0
2,229,0,1,0.9595372683910062,0,1,1.0
2,230,0,0,3.3055372683910056,1,1,1.0
2,231,0,1,0.641537268391006,1,1,1.0
2,232,0,1,1.2675372683910064,1,1,1.0
2,233,0,0,1.1105372683910064,0,1,0.0
2,234,0,0,0.9155372683910061,0,0,0.0
2,235,0,1,0.626537268391006,1,1,1.0
2,236,0,0,0.8755372683910061,0,1,0.0
2,237,0,1,0.7165372683910061,1,1,1.0
2,238,0,1,0.685537268391006,0,1,1.0
2,239,0,1,1.5435372683909803,1,1,1.0
2,240,0,1,0.613537268391006,1,1,1.0
2,241,0,0,1.1805372683910065,1,1,0.0
2,242,0,0,1.6655372683909668,1,1,1.0
2,243,0,0,2.709537268390852,0,1,1.0
2,244,0,0,0.583537268391006,1,1,1.0
2,245,0,1,0.5515372683910059,1,1,1.0
2,246,0,1,0.622537268391006,0,1,1.0
2,247,0,0,1.0265372683910063,1,1,0.0
2,248,0,0,0.679537268391006,1,0,0.0
2,249,0,0,1.682537268390965,0,1,1.0
2,250,0,1,1.464537268390989,0,1,1.0
2,251,0,1,2.0935372683909197,1,1,1.0
2,252,0,1,0.7345372683910061,1,1,1.0
2,253,0,1,1.0935372683910063,1,1,1.0
2,254,0,0,1.2785372683910066,0,1,0.0
2,255,0,0,1.6775372683909655,0,0,0.0
2,256,0,1,2.6855372683908545,1,1,1.0
2,257,0,1,1.6575372683909677,1,1,0.0
2,258,0,0,1.2515372683910064,0,0,1.0
2,259,0,0,0.7055372683910061,0,0,1.0
2,260,0,0,1.2385372683910065,1,0,0.0
2,261,0,0,0.41753726839100586,0,1,1.0
